source_type,product_id,product_name,estado_producto,es_estacional,meses_estacionales,ultima_actividad,stock_actual,stock_minimo,stock_maximo,lead_time_dias,lote_minimo_produccion,observacion
PP,PP_6b42df6cac,* ACHIOTE PASTA GRANEL (FUNDAS),activo,True,"julio, septiembre, abril",2026-01-01,,,,,,
PP,PP_d4b7f2cd70,* ACHIOTE PASTA GRANEL (VASOS),activo,True,"septiembre, julio, enero",2026-02-01,,,,,,
PP,PP_547654020c,* ACHIOTE REFRITO GRANEL,activo,True,"octubre, noviembre, septiembre",2026-01-01,,,,,,
PP,PP_e146dc2ddc,* ALINO AHUMADO FINAS HIERBAS K,activo,True,"octubre, enero, julio",2026-01-01,,,,,,
PP,PP_021ba1ac93,* ALINO COMPLETO KILOS GRANEL,activo,True,"octubre, noviembre, febrero",2026-02-01,,,,,,
PP,PP_55a4c4660b,* CHIMICHURRI ADEREZO NATURAL G,activo,False,"febrero, enero, diciembre",2026-02-01,,,,,,
PP,PP_97d46a4774,* CHIMICHURRI ADEREZO PICANTE G,activo,False,"enero, octubre, noviembre",2026-02-01,,,,,,
PP,PP_dab4a07a56,* CHIMICHURRI DESHIDRATADO GRAN,activo,False,"septiembre, noviembre, julio",2025-12-01,,,,,,
PP,PP_b55f2acb6f,* CHIMICHURRI KILOS GRANEL,activo,True,"noviembre, febrero, abril",2026-02-01,,,,,,
PP,PP_55fd22a24e,* CREMA DE CHAMPINONES GRANEL,activo,False,"noviembre, julio, diciembre",2026-01-01,,,,,,
PP,PP_3d3721a49f,* CREMA DE CHOCLO GRANEL,activo,True,"noviembre, diciembre, julio",2026-01-01,,,,,,
PP,PP_c3030e860c,* LOCRO DE PAPAS GRANEL,activo,True,"noviembre, enero, agosto",2026-01-01,,,,,,
PP,PP_39797a38f9,* MOSTAZA Y MIEL GRANEL,activo,False,"octubre, julio, enero",2026-02-01,,,,,,
PP,PP_58a20ebc41,* REFRITO CRIOLLO GRANEL,activo,True,"noviembre, diciembre, marzo",2025-12-01,,,,,,
PP,PP_d134ac1ae4,* SAL AHUMADA KILOS GRANEL,activo,True,"enero, julio, noviembre",2026-02-01,,,,,,
PP,PP_8a94ee9200,* SAZON COMPLETA KILOS GRANEL,activo,True,"octubre, febrero, diciembre",2026-02-01,,,,,,
PP,PP_5ece8e0ca3,* SAZON MEXICANA GRANEL,activo,True,"mayo, julio, enero",2026-02-01,,,,,,
PP,PP_3c0207c0b4,* SAZONA PAVO PASTA GRANEL,activo,True,"octubre, noviembre, septiembre",2025-11-01,,,,,,
PP,PP_e6b669353b,* SAZONADOR A LAS FINAS HIERBAS,activo,False,"enero, octubre, julio",2026-02-01,,,,,,
PP,PP_96e7d18738,* SAZONADOR CARNES ROJAS  KL GR,activo,False,"octubre, febrero, agosto",2026-02-01,,,,,,
PP,PP_4797f684b9,* SAZONADOR CARNES ROJAS LIBRAS,inactivo,True,"octubre, julio, enero",2025-01-01,,,,,,
PP,PP_ac01a30a78,* SAZONADOR CERDO  LIBRAS GRANE,activo,True,"febrero, octubre, julio",2026-02-01,,,,,,
PP,PP_29653ea1bd,* SAZONADOR PESCADO LIBRAS GRAN,activo,True,"enero, julio, octubre",2026-01-01,,,,,,
PP,PP_7bb35d7659,* SAZONADOR POLLO LIBRAS GRANEL,activo,False,"septiembre, diciembre, octubre",2026-01-01,,,,,,
PP,PP_1832a1fd36,* SIROPE CHOCOLATE KILOS GRANEL,activo,False,"febrero, marzo, noviembre",2026-02-01,,,,,,
PP,PP_cfbc5ab2ba,* SIROPE DE MORA KILOS GRANEL,activo,False,"febrero, octubre, agosto",2026-01-01,,,,,,
PP,PP_659d094f0e,* SOPA DE POLLO CON ARRO GRANEL,activo,False,"diciembre, septiembre, octubre",2026-02-01,,,,,,
PP,PP_3231aa9088,* SOPA DE POLLO CON FIDE GRANEL,activo,False,"julio, septiembre, octubre",2025-07-01,,,,,,
PP,PP_11e8c554ea,* SOPA DE POLLO CON FIDEOGRANEL,activo,True,"septiembre, febrero, noviembre",2026-02-01,,,,,,
PP,PP_60f361ef74,*ALPISTE SELECCIONADO,inactivo,False,"julio, agosto, octubre",2024-10-01,,,,,,
PP,PP_048061024e,*CALDO DE GALLINA GRANEL,activo,True,"noviembre, julio, enero",2026-02-01,,,,,,
PP,PP_a8fe971c63,*CALDO DE GALLINA GRANEL AL ART,activo,False,"julio, octubre, febrero",2026-02-01,,,,,,
PP,PP_6d23acbf67,*MAYONESA CREMOSA KILOS GRANEL,activo,True,"diciembre, noviembre, agosto",2026-02-01,,,,,,
PP,PP_e13ae9dc4d,*MIEL DE ABEJA KILOS GRANEL,activo,False,febrero,2026-02-01,,,,,,
PP,PP_24891e8c4c,*MIEL DE MAPLE KILOS GRANEL,activo,False,"mayo, julio, febrero",2026-02-01,,,,,,
PP,PP_1841369fe6,*PURE DE TOMATE KILOS GRANEL,activo,False,"enero, agosto, febrero",2025-12-01,,,,,,
PP,PP_1bc78e63bb,*QUESO CHEDDAR KILOS GRANEL,activo,True,"diciembre, agosto, enero",2026-02-01,,,,,,
PP,PP_fd190c3ba9,*QUESO CHEDDAR KILOS GRANEL GR,activo,False,"octubre, septiembre",2025-10-01,,,,,,
PP,PP_f0f4a2e1bd,*QUESO CHEDDAR KILOS GRANEL PQ,activo,False,"octubre, septiembre",2025-10-01,,,,,,
PP,PP_3b2e046613,*SALSA CESAR KILOS GRANEL,activo,False,"enero, febrero, noviembre",2026-02-01,,,,,,
PP,PP_66dcc1b5af,*SALSA RANCH KILOS GRANEL,activo,False,"enero, octubre, febrero",2026-02-01,,,,,,
PP,PP_d03c8fc8f0,*TOMATE DESHIDRATADO AC.KILOS G,activo,False,"febrero, enero, octubre",2025-10-01,,,,,,
PP,PP_90550a5030,ACEITE PALMA _SOYA 70/30 LITROS,activo,True,"noviembre, julio, febrero",2026-02-01,,,,,,
PP,PP_490ec69196,ACHIOTE ACEITE GRANEL,activo,False,"enero, diciembre, julio",2026-02-01,,,,,,
PP,PP_769f58fee9,ACHIOTE ESENCIA GRANEL,activo,False,"diciembre, agosto, junio",2026-01-01,,,,,,
PP,PP_be400a31e5,ACHIOTE GRANO SELECIONADO,activo,False,"diciembre, enero, octubre",2026-01-01,,,,,,
PP,PP_b28762c6ce,ACHIOTE MOLIDO PARA EMPACAR,activo,True,"diciembre, noviembre, julio",2025-12-01,,,,,,
PP,PP_7371038137,ACHIOTE MOLIDO PARA SALES,activo,False,"octubre, agosto, diciembre",2026-02-01,,,,,,
PP,PP_8a26e34f22,ADEREZO DE MAYONES BALDE GRANEL,inactivo,False,julio,2024-07-01,,,,,,
PP,PP_9218bc6023,ADEREZO DE TOMATE GALON GRANEL,inactivo,False,julio,2024-07-01,,,,,,
PP,PP_31375ddaed,AENG  ANIS ESTRELL DISP X 30,activo,True,"octubre, febrero, septiembre",2025-10-01,,,,,,
PP,PP_3fdbd02eaa,AENG ACHIOTE PASTA DIS X30,activo,True,"septiembre, enero, marzo",2026-01-01,,,,,,
PP,PP_8d72007a71,AENG AJO PASTA DISPLAY X 30..,activo,True,"abril, enero, febrero",2025-09-01,,,,,,
PP,PP_f2d69be26c,AENG ALINO DISPLAY X 30..,activo,True,"noviembre, agosto, enero",2025-11-01,,,,,,
PP,PP_907a3290d3,AENG ANIS ESPANOL DISP X 30..,activo,True,"octubre, agosto, abril",2025-10-01,,,,,,
PP,PP_6da2b18911,AENG CANELA MOLID DISP X 30..,activo,True,"marzo, febrero, septiembre",2026-02-01,,,,,,
PP,PP_351b599614,AENG CLAVO OLOR DISP X 30..,activo,True,"agosto, septiembre, octubre",2026-02-01,,,,,,
PP,PP_8fa666ed4d,AENG COMINO MOLI DISP X 30..,activo,True,"mayo, septiembre, febrero",2025-09-01,,,,,,
PP,PP_5e11bbbdb3,AENG GLUTAMATO DISP X 30..,activo,True,"diciembre, septiembre, julio",2025-09-01,,,,,,
PP,PP_72daca8338,AENG LEVADURA DISP X 30..,activo,True,"marzo, septiembre, octubre",2025-10-01,,,,,,
PP,PP_7347b72dc1,AENG OREGANO DISP X 30..,activo,True,"agosto, octubre, febrero",2026-02-01,,,,,,
PP,PP_7eac25729d,AENG PIMIENT MOL DISP X 30..,activo,True,"septiembre, agosto, febrero",2025-09-01,,,,,,
PP,PP_77d40cec0a,AENG PIMIENTA OLORDISP X 30..,activo,True,"agosto, febrero, mayo",2025-11-01,,,,,,
PP,PP_24df7d5fb4,AENG POLVO HORNEAR DISP X 30..,activo,True,"septiembre, agosto, julio",2025-09-01,,,,,,
PP,PP_7c252acc6b,AJI DESHIDRATADO SELECIONADO,activo,False,"marzo, enero",2025-03-01,,,,,,
PP,PP_dbc8f54a33,AJI EN ESCAMAS PRODUCCION,activo,False,"marzo, diciembre, octubre",2026-01-01,,,,,,
PP,PP_cc7610e3f0,AJI PARA SECOS Y ENCEB EMPACAR,activo,False,"julio, septiembre, diciembre",2026-02-01,,,,,,
PP,PP_b109010987,AJI PARA SECOS Y ENCEB GRANEL P,activo,False,"julio, septiembre, marzo",2025-11-01,,,,,,
PP,PP_8c66eabf29,AJO EN POLVO GRANEL,activo,False,"enero, febrero, octubre",2026-02-01,,,,,,
PP,PP_362c8a69e7,AJO PASTA (PARA CONDIMENTOS),activo,True,"noviembre, octubre, septiembre",2026-02-01,,,,,,
PP,PP_24a08303ac,AJO PASTA GRANEL LIBRAS,activo,True,"febrero, octubre, diciembre",2026-02-01,,,,,,
PP,PP_e4ae560736,AJO PASTA MEZCLA PARA EMPAQUE,inactivo,False,febrero,2025-02-01,,,,,,
PP,PP_3741832aaf,ANIS ESPANOL SELECCIONADO,activo,True,"octubre, enero, abril",2026-01-01,,,,,,
PP,PP_1baf9b23e9,ANIS ESTRELLADO SELECCIONADO,activo,False,"octubre, noviembre, enero",2026-02-01,,,,,,
PP,PP_17d4ab2ac4,BBQ HAWAINA PRODUCCIÓN GRANEL,activo,False,"agosto, enero, octubre",2026-02-01,,,,,,
PP,PP_e791e06876,BBQ ORIGINAL PRODUCCIÓN GRANEL,activo,False,"septiembre, julio, diciembre",2026-02-01,,,,,,
PP,PP_6e31c1e8de,BBQ PICANTE PRODUCCIÓN GRANEL,activo,False,"enero, agosto, diciembre",2026-02-01,,,,,,
PP,PP_1e9be35980,CANELA MOLIDA GRANEL,activo,False,"diciembre, enero, agosto",2026-02-01,,,,,,
PP,PP_8dec223758,CANELA RAMA SELECIONADA,activo,False,"noviembre, enero, octubre",2026-02-01,,,,,,
PP,PP_a97d13706a,CANELA RAMA SELECIONADA MOLER,activo,True,"diciembre, enero, febrero",2026-02-01,,,,,,
PP,PP_e7e210c243,CARDAMOMO SELECIONADO,activo,True,"enero, julio, noviembre",2025-09-01,,,,,,
PP,PP_5a365b4f1f,CEBOLLA EN POLVO GRANEL,activo,False,"enero, diciembre, septiembre",2026-02-01,,,,,,
PP,PP_c97860f013,CEBOLLA PAITEÑA PELADA,activo,True,"octubre, noviembre, febrero",2026-02-01,,,,,,
PP,PP_4cb268bf6f,CLAVO OLOR SELECCIONADO,activo,False,"enero, noviembre, octubre",2026-02-01,,,,,,
PP,PP_819cf915d0,COMBO ACHIOTE ACEITE BOT 190 CC,activo,False,"enero, septiembre, octubre",2026-02-01,,,,,,
PP,PP_85da1012d4,COMBO ACHIOTE ACEITE BOT 340 CC,activo,False,"febrero, diciembre, julio",2026-02-01,,,,,,
PP,PP_a231c5a021,COMBO AJO PASTA BOT 300G,activo,False,"septiembre, enero, julio",2026-02-01,,,,,,
PP,PP_76d85e0a9f,COMBO AJO PASTA BOT 355 GRS,activo,True,"septiembre, enero, octubre",2026-01-01,,,,,,
PP,PP_95f8d7c136,COMBO ALINO BOTELLA 310G,inactivo,False,julio,2024-07-01,,,,,,
PP,PP_8f2205469c,COMBO ALINO BOTELLA 380 GRS,activo,False,"diciembre, noviembre, agosto",2026-02-01,,,,,,
PP,PP_f28c680cff,COMBO ALINO BOTELLA 500 GRS,activo,False,"diciembre, agosto, julio",2026-01-01,,,,,,
PP,PP_ad683ea17f,COMBO CHIMICHURRI BOT 380 GRS,activo,False,"diciembre, enero, mayo",2026-02-01,,,,,,
PP,PP_9c3d4be488,COMBO CHIMICHURRI BOT 500 GRS,activo,False,"diciembre, julio, noviembre",2026-02-01,,,,,,
PP,PP_0deb1dda1f,COMBO SAZONADOR CB BOT 200GRS,activo,False,"agosto, noviembre, octubre",2025-12-01,,,,,,
PP,PP_2a66f85306,COMINO MOLIDO (PARA CONDIMENTOS,activo,True,"octubre, noviembre, febrero",2026-02-01,,,,,,
PP,PP_4530c5aa85,COMINO MOLIDO PARA EMPACAR KILO,activo,False,"diciembre, septiembre, octubre",2026-02-01,,,,,,
PP,PP_fe18e4f2d5,COMINO TOSTADO/ACHIOTE REFRITO,activo,True,"octubre, noviembre, julio",2026-01-01,,,,,,
PP,PP_4b8960eccb,CONDIMENTO CEBOLLA PAPA/ GRANEL,activo,True,"julio, agosto",2025-07-01,,,,,,
PP,PP_e93dc584bd,CONDIMENTO PICAJÍN- CHIFLES FAB,activo,True,"octubre, agosto, febrero",2025-06-01,,,,,,
PP,PP_672b792ecc,CURCUMA MOLIDA..,activo,False,"septiembre, enero, diciembre",2026-02-01,,,,,,
PP,PP_d02f9b053d,CURCUMA SELECIONADA,activo,False,"mayo, julio, febrero",2025-09-01,,,,,,
PP,PP_5ae35cf607,CURCUMA SELECIONADA DESHIDRATAD,inactivo,False,febrero,2025-02-01,,,,,,
PP,PP_f634eb02cd,CURRY LIBRAS GRANEL PRODUCCION,activo,True,"septiembre, enero, febrero",2026-02-01,,,,,,
PP,PP_6bfc0c1cda,ENG ACHIOTE PASTA DP X 30(0.10),activo,False,"agosto, octubre, noviembre",2026-02-01,,,,,,
PP,PP_b1b5005ae4,ENG AJO PASTA DP X 30 (0.15)..,activo,False,"septiembre, diciembre, octubre",2026-02-01,,,,,,
PP,PP_dcc5d11e6b,ENG AJO POLVO DP X 30 (0.10)..,activo,False,"julio, diciembre, enero",2026-02-01,,,,,,
PP,PP_42a9a7e50a,ENG AJO POLVO FDA 25G,activo,False,"enero, septiembre, febrero",2026-02-01,,,,,,
PP,PP_81401c0732,ENG ALBAHACA FDA 15G $0.25,activo,True,"enero, febrero, agosto",2026-02-01,,,,,,
PP,PP_38d76f4f62,ENG ALIÑO DP X 30 (0.10),activo,False,"enero, septiembre, agosto",2026-02-01,,,,,,
PP,PP_13446f5786,ENG ANIS ESPANOL DP X 15 (0.10),activo,True,"enero, febrero, agosto",2026-02-01,,,,,,
PP,PP_bc6f7f48f2,ENG ANIS ESPANOL DP X 30 (0.10),inactivo,False,"noviembre, septiembre, agosto",2024-11-01,,,,,,
PP,PP_ca646acadd,ENG ANIS ESPAÑOL DP X 10 (0.25),activo,False,"agosto, enero, febrero",2026-02-01,,,,,,
PP,PP_dfe4fe9658,ENG ANIS ESTRELLAD DP.X30(0.15),activo,False,"octubre, febrero, septiembre",2026-02-01,,,,,,
PP,PP_9648eb3283,ENG ANIS ESTRELLADO DPX10 (0.30,activo,False,"octubre, septiembre, noviembre",2026-02-01,,,,,,
PP,PP_e703259772,ENG APANADURA DISP X 20 (0.25),activo,False,"octubre, enero, agosto",2026-02-01,,,,,,
PP,PP_6842dee4eb,ENG ASI COCINO R DISP X 15(0.10,activo,False,"junio, febrero, septiembre",2026-02-01,,,,,,
PP,PP_1858d77516,ENG ASI COCINO R DISP X 30(0.10,inactivo,True,"enero, noviembre, octubre",2025-02-01,,,,,,
PP,PP_92b8043cd0,ENG ASI COCINO RICO DISP X 10 (,activo,False,"enero, agosto, noviembre",2026-02-01,,,,,,
PP,PP_2ddb9c40c9,ENG BICARBONATO X 30 (0.15),activo,False,"enero, octubre, julio",2026-02-01,,,,,,
PP,PP_d665ef4ceb,ENG CALDO DE GALLINA 8GR,activo,False,"noviembre, agosto, septiembre",2026-02-01,,,,,,
PP,PP_78d0591ed5,ENG CANELA MOLIDA DISP X 10 (0.,activo,False,"enero, agosto, septiembre",2026-02-01,,,,,,
PP,PP_cd5c6c4494,ENG CANELA MOLIDA DP X 30 (0.15,activo,False,"agosto, enero, febrero",2026-02-01,,,,,,
PP,PP_17210e6841,ENG CANELA RAMA DISP X 15 (0.20,activo,False,"julio, febrero, septiembre",2026-02-01,,,,,,
PP,PP_fb23ede137,ENG CANELA RAMA DISP X 30 (0.15,inactivo,True,"agosto, enero, diciembre",2025-02-01,,,,,,
PP,PP_74419068a5,ENG CANELA RAMA DSP. X 10 (0.30,inactivo,True,"noviembre, octubre, enero",2025-02-01,,,,,,
PP,PP_7d84f0a6b3,ENG CANELA RAMA DSP. X 10 (0.40,activo,False,"septiembre, marzo, junio",2026-02-01,,,,,,
PP,PP_5b6be211d3,ENG CLAVO OLOR DISP X 10 (0.25),activo,False,"septiembre, octubre, noviembre",2026-02-01,,,,,,
PP,PP_351a61690c,ENG CLAVO OLOR DISP X 30(0.15),activo,False,"octubre, noviembre, febrero",2026-02-01,,,,,,
PP,PP_5f77ff0e64,ENG COMINO MOLIDO DP X 10(0.25),activo,False,"enero, agosto, noviembre",2026-02-01,,,,,,
PP,PP_ab02ef2d26,ENG COMINO MOLIDO DP X 30 (0.10,activo,False,"julio, octubre, enero",2026-02-01,,,,,,
PP,PP_b7db6b0104,ENG CURCUMA DISPLAY X 10 ($0.25,activo,False,"enero, diciembre, septiembre",2026-02-01,,,,,,
PP,PP_78aa27e970,ENG EL ARTESANCALDO DE GALLINA,activo,False,"febrero, enero, diciembre",2026-02-01,,,,,,
PP,PP_3ba1861b17,ENG GRAGEAS DISPLAY X 10 (0.25),activo,False,"septiembre, febrero, agosto",2026-02-01,,,,,,
PP,PP_73979460e2,ENG ISHPINGO DISP X 10 (0.25),activo,True,"septiembre, octubre",2025-09-01,,,,,,
PP,PP_4d7b8b92a2,ENG ISHPINGO DISP X 10 (0.75),activo,False,"octubre, septiembre",2025-10-01,,,,,,
PP,PP_80236cf310,ENG LAUREL DP X 10 (0.25),activo,False,"enero, agosto, septiembre",2026-02-01,,,,,,
PP,PP_f1e3989763,ENG LAUREL DP X 30 (0.15),inactivo,True,"enero, septiembre, noviembre",2025-01-01,,,,,,
PP,PP_ee2464956a,ENG LEVADURA DISPLAY X 10(0.30),activo,False,"enero, julio, agosto",2026-02-01,,,,,,
PP,PP_6550ae9696,ENG LINAZA DISP X 10 (0.25),activo,False,"enero, septiembre, julio",2026-02-01,,,,,,
PP,PP_1bfc5cfe9d,ENG MANI EN PASTA DISP X 10 (0.,activo,False,"julio, septiembre, noviembre",2026-02-01,,,,,,
PP,PP_5fb99e7d17,ENG MAYONESA DPX12 )..,activo,False,"enero, julio, octubre",2026-01-01,,,,,,
PP,PP_b73a6fa81e,ENG MOSTAZA DP X12 ),activo,False,"diciembre, octubre, agosto",2025-12-01,,,,,,
PP,PP_9dbc1982e7,ENG OREGANO DISPLA Y  X10 (0.25,activo,False,"enero, diciembre, septiembre",2026-02-01,,,,,,
PP,PP_7c1642fbdc,ENG OREGANO DP X 30 (0.10),activo,False,"julio, enero, agosto",2026-02-01,,,,,,
PP,PP_661371f6f9,ENG PAPRIKA DISPLAY X 10 ($0.25,activo,False,"enero, diciembre, agosto",2026-01-01,,,,,,
PP,PP_70d6f09e73,ENG PIMIENTA MOL DP X 15 (0.10),activo,False,"agosto, octubre, enero",2026-02-01,,,,,,
PP,PP_d61bb6184c,ENG PIMIENTA MOL DP.X 10 (0.25),activo,False,"enero, febrero, julio",2026-02-01,,,,,,
PP,PP_2bb0a8c1b2,ENG PIMIENTA OLOR DP X 10($0.25,activo,False,"septiembre, octubre, noviembre",2026-01-01,,,,,,
PP,PP_1312ada4f0,ENG PIMIENTA OLOR DP X 15 (0.15,activo,False,"febrero, octubre, abril",2026-02-01,,,,,,
PP,PP_24bf23643b,ENG PIMIENTA OLOR DP X 30 (0.15,inactivo,False,"noviembre, agosto, septiembre",2024-12-01,,,,,,
PP,PP_9023904cf1,ENG POLVO HORNEAR DP X 10(0.25),activo,False,"agosto, febrero, diciembre",2026-02-01,,,,,,
PP,PP_8d1df03bbc,ENG POLVO HORNEAR DP X 15 (0.15,activo,False,"agosto, diciembre, febrero",2026-01-01,,,,,,
PP,PP_043c5b653f,ENG ROMERO FDA 10G 10 $0.25,activo,True,"enero, agosto, noviembre",2026-01-01,,,,,,
PP,PP_c4c738a9ab,ENG S. TOMATE DP X12 ),activo,True,"julio, enero, octubre",2026-01-01,,,,,,
PP,PP_d46122f2a0,ENG SAZONADOR DISPLAY X 15 ($0.,activo,False,"septiembre, agosto, noviembre",2026-02-01,,,,,,
PP,PP_3e6e1db1ff,ENG TOMILLO FDA 10G $0.25,activo,False,"enero, diciembre, febrero",2026-02-01,,,,,,
PP,PP_c3d440376f,ESPECIAS PARA SAL PARRILLERA,activo,True,"octubre, noviembre, marzo",2026-02-01,,,,,,
PP,PP_4eca00e743,FLOR JAMAICA SELECIONADA,activo,False,"febrero, enero, octubre",2026-02-01,,,,,,
PP,PP_3ef72e20eb,HARINA DE MOSTAZA PARA S.COMPLE,activo,True,"enero, octubre, septiembre",2026-01-01,,,,,,
PP,PP_4cb6e35920,HARINA DE MOSTAZA PRODUCCION GR,activo,False,"diciembre, septiembre, agosto",2026-02-01,,,,,,
PP,PP_7c4c784905,JENGIBRE MOLIDO GRANEL,activo,True,"noviembre, marzo, septiembre",2026-01-01,,,,,,
PP,PP_5d5699e9b8,JENGIBRE SELECCIONADO,activo,True,"marzo, octubre, julio",2026-01-01,,,,,,
PP,PP_fabd05c94c,LAUREL SELECCIONADO,activo,True,"enero, diciembre, noviembre",2026-02-01,,,,,,
PP,PP_56178c817b,LENTEJA SELECCIONADA,activo,True,"julio, febrero, abril",2025-04-01,,,,,,
PP,PP_a239274c36,LINAZA GRANEL SELECIONADA,inactivo,False,"septiembre, noviembre, octubre",2024-11-01,,,,,,
PP,PP_f0edc32db4,LO ENG AJO PASTA DISPLAY X30,activo,True,"junio, noviembre",2025-06-01,,,,,,
PP,PP_f2386d81fa,LO ENG ALIÑO COMPLETO DISPLAY,activo,True,"junio, noviembre, mayo",2025-06-01,,,,,,
PP,PP_813bdbb52e,LO ENG BICARBONATO DISPLAY X30,activo,True,"marzo, mayo, octubre",2025-07-01,,,,,,
PP,PP_a509982baf,LO ENG SAZON COMPLETA DISPLAY X,activo,False,julio,2025-07-01,,,,,,
PP,PP_08dcc7f793,MAYONESA BAJA EN CALORIAS KILOS,inactivo,False,septiembre,2024-09-01,,,,,,
PP,PP_56fdcb366a,MAYONESA CREMOSA KL GRANEL GRAN,activo,False,"octubre, septiembre, noviembre",2025-11-01,,,,,,
PP,PP_8dac6473ca,MAYONESA CREMOSA KL GRANEL PEQU,activo,False,"octubre, septiembre",2025-10-01,,,,,,
PP,PP_fe9bfe0f49,MAYONESA GRANEL PROCESOS,activo,True,"noviembre, octubre, enero",2026-02-01,,,,,,
PP,PP_68c16151b6,MAYONESA KILOS GRAN LIMON GRAND,activo,False,"septiembre, octubre",2025-10-01,,,,,,
PP,PP_2d93225bd0,MAYONESA KILOS GRANEL,activo,False,"octubre, diciembre, julio",2025-06-01,,,,,,
PP,PP_2ce87705e7,MAYONESA KILOS GRANEL LIMON (FZ,activo,False,"diciembre, enero, agosto",2026-02-01,,,,,,
PP,PP_75830f137c,MERMELADA DE PIÑA GRANEL KILOS,activo,False,"agosto, enero, diciembre",2026-02-01,,,,,,
PP,PP_698f44f3e4,MIX DE PIMIENTAS GRANEL,activo,True,"enero, febrero, octubre",2026-02-01,,,,,,
PP,PP_b53eab8275,MIX DE PIMIENTAS LIBRAS GRANEL,inactivo,False,septiembre,2024-09-01,,,,,,
PP,PP_e1f677ba10,MIX DE PIMIENTOS KILOS GRANEL,activo,True,"febrero, noviembre, septiembre",2025-11-01,,,,,,
PP,PP_9863243b8d,MOSTAZA GRANEL PARA SAZONADOR C,activo,True,"octubre, enero, septiembre",2026-01-01,,,,,,
PP,PP_01396889e6,MOSTAZA PRODUCCIÓN GRANEL,activo,False,"enero, septiembre, agosto",2026-02-01,,,,,,
PP,PP_a88c807aa7,MOSTAZA SEMILLA MOLIDA PURA QSI,activo,True,"diciembre, enero, noviembre",2026-01-01,,,,,,
PP,PP_dcb51a8873,NUEZ MOSCADA MOLIDA KILOS GRAN,activo,True,"noviembre, junio, enero",2026-01-01,,,,,,
PP,PP_f183dae782,NUEZ MOSCADA MOLIDA LIBRAS GRAN,inactivo,False,julio,2024-07-01,,,,,,
PP,PP_a4e0fd53b4,OREGANO MOLIDO PARA EMPACAR LIB,activo,True,"septiembre, enero, octubre",2026-01-01,,,,,,
PP,PP_858180e267,OREGANO SELECIONADO,activo,False,"septiembre, julio, agosto",2025-11-01,,,,,,
PP,PP_5a549ec418,PAPRIKA MOLIDA PURA GRANEL,activo,False,septiembre,2025-09-01,,,,,,
PP,PP_8f3a82aaf0,PAPRIKA PRODUCCION  GRANEL,activo,False,"octubre, febrero, diciembre",2026-02-01,,,,,,
PP,PP_5c7edf6553,PAPRIKA SELECCIONADA,activo,False,"diciembre, octubre, febrero",2026-02-01,,,,,,
PP,PP_2b02b7908d,PICAJIN GRANULADO K,activo,True,"septiembre, noviembre, febrero",2026-02-01,,,,,,
PP,PP_074487ab78,PIMIENTA DE OLOR SELECCIONADA,activo,False,"noviembre, enero, febrero",2026-02-01,,,,,,
PP,PP_8f1b3fbf13,PIMIENTA MOLIDA PARA EMPACAR GR,activo,False,"enero, septiembre, julio",2026-02-01,,,,,,
PP,PP_030bd5d7fd,PULPA DE PIÑA GRANEL KILOS,activo,False,"agosto, enero, diciembre",2026-02-01,,,,,,
PP,PP_5a76dacb54,SAL HIMALAYA FINAS HIERBAS GRAN,activo,False,"octubre, diciembre, noviembre",2026-02-01,,,,,,
PP,PP_318a7ec748,SAL HIMALAYA MIX PIMIENTAS GRAN,activo,False,octubre,2025-10-01,,,,,,
PP,PP_a8edabcd8d,SAL HIMALAYA MOLIDA GRANEL PP,activo,True,"julio, enero, junio",2026-01-01,,,,,,
PP,PP_bf606b036b,SAL HIMALAYA MOLIDA YODADA MEZC,inactivo,False,"agosto, septiembre, noviembre",2024-11-01,,,,,,
PP,PP_7f1a6788dd,SAL MARINA FINAS HIERBAS GRANEL,activo,False,"octubre, enero, mayo",2026-02-01,,,,,,
PP,PP_0dfdcdd677,SAL MARINA MIX PIMIENTAS GRANEL,activo,False,"octubre, diciembre, agosto",2025-12-01,,,,,,
PP,PP_75ffd52319,SAL MARINA YODADA MEZCLADA,inactivo,True,"febrero, noviembre, octubre",2025-02-01,,,,,,
PP,PP_94e3303de3,SAL PARRILLERA ESPECIAS GRANEL,activo,True,"febrero, agosto, noviembre",2026-02-01,,,,,,
PP,PP_fb7d0dea57,SALSA AMARILLA FINAS HIERBAS GR,activo,True,"mayo, noviembre, octubre",2025-06-01,,,,,,
PP,PP_909c5cd721,SALSA CIRUELA GRANEL KL,activo,True,"diciembre, octubre, noviembre",2025-12-01,,,,,,
PP,PP_ebb25c1b37,SALSA CON TOMATE GRANEL,activo,True,"octubre, marzo, junio",2025-06-01,,,,,,
PP,PP_cc790fee2b,SALSA DE AJO GRANEL,activo,False,"noviembre, agosto, febrero",2026-02-01,,,,,,
PP,PP_6b7d3c5992,SALSA DE AJO GRANEL GRANDE,activo,False,"octubre, septiembre",2025-10-01,,,,,,
PP,PP_ef087b8646,SALSA DE AJO GRANEL PQUEÑA,activo,False,"octubre, septiembre",2025-10-01,,,,,,
PP,PP_47f96c267a,SALSA DE ALBAHACA GRANEL,activo,False,"julio, noviembre, enero",2026-02-01,,,,,,
PP,PP_56fe8fbb95,SALSA DE ALBAHACA GRANEL GRANDE,activo,False,"septiembre, octubre",2025-10-01,,,,,,
